backend,request_batch,miss_rate,n_reads,io_size,queue_depth,round,submit_us,completion_us,bytes_read,correct,direct_path,error,phase,submission_group
Tutti-deployed,16,0.067,2195,4096,256,116,756.381,1771.809,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,117,764.937,1801.906,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,118,751.721,1810.344,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,119,758.619,1770.886,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,120,760.754,1766.994,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,121,756.246,1749.933,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,122,761.015,1778.114,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,123,763.279,1835.95,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,124,771.071,1758.67,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,125,758.076,1792.83,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,126,767.904,1722.592,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,127,759.676,1737.118,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,128,753.784,1740.666,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,129,752.573,1776.443,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,130,754.483,1796.939,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,131,756.647,1822.813,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,132,755.612,1772.209,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,133,772.641,1760.248,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,134,751.3,1772.081,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,135,754.049,1872.578,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,136,792.218,1765.631,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,137,758.699,1872.943,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,138,764.759,1841.673,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,139,764.409,1710.714,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,140,772.605,1737.752,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,141,768.55,1797.624,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,142,756.572,1777.294,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,143,760.877,1739.562,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,144,771.131,1795.712,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,145,773.732,1806.456,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,146,754.361,1846.672,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,147,751.672,1841.787,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,148,771.769,1762.043,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,149,757.551,1737.767,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,150,765.105,1807.515,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,151,753.372,1768.667,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,152,760.148,1817.205,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,153,757.945,1710.582,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,154,761.101,1752.324,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,155,770.577,1743.629,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,156,755.378,1852.076,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,157,760.909,1799.325,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,158,749.041,1801.08,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,159,784.895,1826.541,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,160,751.523,1853.672,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,161,750.288,1793.545,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,162,759.057,1700.227,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,163,773.584,1768.498,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,164,761.546,1801.007,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,165,763.966,1826.85,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,166,771.066,1777.254,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,167,765.145,1855.592,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,168,762.729,1757.862,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,169,754.104,1853.814,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,170,766.783,1754.122,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,171,758.288,1765.526,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,172,766.469,1741.423,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,173,755.729,1764.57,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,174,785.01,1766.681,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,175,762.041,1836.013,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,176,770.591,1795.622,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,177,768.048,1753.399,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,178,767.901,1727.367,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,179,755.4,1874.053,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,180,764.851,1821.214,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,181,767.988,1800.289,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,182,754.637,1789.23,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,183,763.39,1749.204,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,184,762.613,1813.112,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,185,754.607,1822.302,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,186,758.112,1759.642,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,187,768.023,1825.877,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,188,751.746,1754.831,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,189,765.184,1817.054,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,190,762.262,1794.027,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,191,762.248,1775.632,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,192,770.394,1731.17,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,193,761.707,1926.902,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,194,766.534,1691.579,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,195,768.945,1805.213,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,196,766.805,1770.119,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,197,760.728,1797.022,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,198,764.242,1749.227,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,199,761.926,1738.811,8990720,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.067,2195,4096,256,0,774.022,1775.745,8990720,true,gpu_nvme_kernel,,3,16
Tutti-deployed,16,0.134,4391,4096,256,0,1513.063,3356.257,17985536,true,gpu_nvme_kernel,,2,16
Tutti-deployed,16,0.134,4391,4096,256,0,1533.62,3517.33,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,1,1509.877,3412.307,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,2,1529.101,3408.905,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,3,1493.19,3351.195,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,4,1532.304,3333.551,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,5,1514.559,3447.424,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,6,1509.643,3437.85,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,7,1541.816,3437.531,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,8,1513.26,3418.46,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,9,1523.123,3489.731,17985536,true,gpu_nvme_kernel,,0,16
Tutti-deployed,16,0.134,4391,4096,256,0,1533.379,3496.718,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,1,1524.371,3623.522,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,2,1524.089,3515.432,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,3,1513.919,3578.289,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,4,1523.314,3317.652,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,5,1507.675,3466.37,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,6,1515.14,3481.175,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,7,1498.946,3390.294,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,8,1502.991,3422.679,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,9,1497.743,3478.847,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,10,1508.665,3536.503,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,11,1503.948,3450.053,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,12,1508.624,3337.616,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,13,1518.126,3480.44,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,14,1509.746,3470.54,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,15,1508.677,3488.094,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,16,1509.581,3452.437,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,17,1499.055,3546.046,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,18,1502.337,3482.198,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,19,1510.53,3538.338,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,20,1500.485,3482.295,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,21,1497.648,3498.696,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,22,1504.168,3461.062,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,23,1516.654,3360.6,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,24,1513.664,3470.228,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,25,1511.469,3430.139,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,26,1490.063,3588.572,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,27,1502.831,3421.148,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,28,1491.75,3475.029,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,29,1512.64,3422.45,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,30,1501.714,3411.337,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,31,1515.619,3569.028,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,32,1499.079,3425.107,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,33,1506.419,3511.711,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,34,1493.404,3470.448,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,35,1506.053,3465.68,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,36,1496.925,3395.582,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,37,1508.227,3528.88,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,38,1515.281,3420.478,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,39,1512.15,3556.979,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,40,1491.985,3445.339,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,41,1516.504,3396.842,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,42,1502.552,3398.237,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,43,1506.513,3524.588,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,44,1502.062,3425.705,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,45,1524.179,3390.657,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,46,1513.665,3538.612,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,47,1520.109,3430.26,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,48,1537.106,3390.866,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,49,1535.687,3487.964,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,50,1516.872,3489.287,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,51,1504.326,3499.071,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,52,1514.381,3502.164,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,53,1527.866,3331.448,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,54,1505.859,3477.085,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,55,1516.181,3470.711,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,56,1525.106,3451.342,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,57,1512.616,3440.663,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,58,1512.73,3465.284,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,59,1506.665,3483.329,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,60,1520.682,3353.35,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,61,1529.486,3545.341,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,62,1531.25,3433.495,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,63,1516.712,3501.188,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,64,1513.245,3461.158,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,65,1514.813,3395.976,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,66,1513.028,3470.243,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,67,1515.144,3463.92,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,68,1505.918,3485.166,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,69,1509.534,3559.113,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,70,1515.444,3512.011,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,71,1522.102,3403.829,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,72,1522.642,3477.871,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,73,1516.806,3470.463,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,74,1519.332,3563.089,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,75,1539.836,3558.667,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,76,1534.908,3387.5,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,77,1518.11,3482.816,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,78,1518.087,3457.443,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,79,1505.621,3451.263,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,80,1510.58,3422.76,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,81,1508.26,3415.781,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,82,1507.543,3420.645,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,83,1519.754,3384.415,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,84,1518.261,3504.931,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,85,1531.66,3455.89,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,86,1514.449,3435.189,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,87,1509.61,3535.148,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,88,1520.157,3361.12,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,89,1524.545,3431.496,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,90,1529.294,3392.051,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,91,1514.839,3551.833,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,92,1518.331,3492.36,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,93,1522.084,3454.574,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,94,1504.253,3466.539,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,95,1513.666,3400.035,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,96,1499.774,3417.281,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,97,1514.701,3414.866,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,98,1512.085,3335.488,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,99,1521.424,3432.719,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,100,1500.646,3607.053,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,101,1526.492,3504.992,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,102,1522.742,3542.776,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,103,1503.262,3360.986,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,104,1524.367,3466.266,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,105,1509.498,3386.983,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,106,1501.935,3449.844,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,107,1505.231,3484.979,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,108,1496.615,3490.634,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,109,1506.873,3519.49,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,110,1513.898,3404.587,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,111,1509.7,3401.96,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,112,1527.323,3439.493,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,113,1520.897,3429.098,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,114,1527.38,3444.879,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,115,1513.064,3454.91,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,116,1518.593,3488.313,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,117,1502.218,3398.422,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,118,1524.127,3478.355,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,119,1519.835,3508.305,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,120,1512.88,3454.761,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,121,1523.577,3452.04,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,122,1511.159,3509.173,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,123,1513.709,3411.927,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,124,1512.529,3444.634,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,125,1493.222,3567.819,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,126,1506.083,3492.962,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,127,1514.695,3419.161,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,128,1508.353,3494.698,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,129,1506.604,3410.102,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,130,1510.927,3451.25,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,131,1494.225,3450.373,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,132,1514.769,3485.547,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,133,1510.97,3399.703,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,134,1519.479,3601.806,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,135,1521.625,3394.68,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,136,1507.49,3407.022,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,137,1516.579,3382.586,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,138,1512.137,3402.709,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,139,1515.64,3549.304,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,140,1512.736,3454.016,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,141,1527.556,3394.271,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,142,1519.889,3402.859,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,143,1513.237,3531.258,17985536,true,gpu_nvme_kernel,,1,16
Tutti-deployed,16,0.134,4391,4096,256,144,1533.994,3404.307,17985536,true,gpu_nvme_kernel,,1,16
